isLethe,fileName,LogicalAxiomsSize,RolesSize,ConceptsSize,GCISize,GCIRolesSize,GCIConceptSize,rate,time,memory,timeOut,MemoryOut,isSuccess,isExtra,afterForgettingAxiomsSize,beforeForgettingAxiomsSize,definer,optimizenum1,optimizenum2,optimizenum3,optimizenum4,optimizetim3,depthMean,depthMedian,depthMax 
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/comodi.comodi.5.owl.xml,73,5,64,0,0,0,0.3,6.0,12.654075622558594,0,0,1,0,10,29,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/comodi.comodi.5.owl.xml,73,5,64,0,0,0,0.3,51.0,39.58586883544922,0,0,1,0,20,29,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/comodi.comodi.5.owl.xml,73,5,64,0,0,0,0.3,6.0,12.452507019042969,0,0,1,0,10,28,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/comodi.comodi.5.owl.xml,73,5,64,0,0,0,0.3,46.0,39.589630126953125,0,0,1,0,22,28,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/comodi.comodi.5.owl.xml,73,5,64,0,0,0,0.3,5.0,12.62273406982422,0,0,1,0,9,29,1,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/comodi.comodi.5.owl.xml,73,5,64,0,0,0,0.3,90.0,77.06326293945312,0,0,1,0,81,29,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/rex.physico-chemical-process.6.owl.xml,734,2,552,0,0,0,0.3,47.0,48.97528839111328,0,0,1,0,206,369,3,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/rex.physico-chemical-process.6.owl.xml,734,2,552,0,0,0,0.3,7609.0,576.8745498657227,0,0,1,0,206,369,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/rex.physico-chemical-process.6.owl.xml,734,2,552,0,0,0,0.3,52.0,90.7398681640625,0,0,1,0,254,400,2,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/rex.physico-chemical-process.6.owl.xml,734,2,552,0,0,0,0.3,9510.0,1107.606071472168,0,0,1,0,254,400,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/rex.physico-chemical-process.6.owl.xml,734,2,552,0,0,0,0.3,47.0,64.87242126464844,0,0,1,0,200,364,2,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/rex.physico-chemical-process.6.owl.xml,734,2,552,0,0,0,0.3,7987.0,936.457290649414,0,0,1,0,200,364,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/opl.ontology-for-parasite-lifecycle.6.owl.xml,886,12,361,0,0,0,0.3,47.0,64.00947570800781,0,0,1,0,101,310,1,0.0,0.0,42.0,0.0,10.0,0.9907407407407408,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/opl.ontology-for-parasite-lifecycle.6.owl.xml,886,12,361,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/opl.ontology-for-parasite-lifecycle.6.owl.xml,886,12,361,0,0,0,0.3,50.0,173.1939468383789,0,0,1,0,111,306,2,0.0,0.0,38.0,1.0,10.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/opl.ontology-for-parasite-lifecycle.6.owl.xml,886,12,361,0,0,0,0.3,46785.0,668.5516891479492,0,0,1,0,199,306,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/opl.ontology-for-parasite-lifecycle.6.owl.xml,886,12,361,0,0,0,0.3,51.0,121.06785583496094,0,0,1,0,105,323,3,0.0,0.0,39.0,0.0,10.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/opl.ontology-for-parasite-lifecycle.6.owl.xml,886,12,361,0,0,0,0.3,48270.0,462.3906707763672,0,0,1,0,175,323,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ddanat.dictyostelium-discoideum-anatomy-ontology.16.owl.xml,351,2,130,0,0,0,0.3,27.0,188.930778503418,0,0,1,0,81,169,11,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ddanat.dictyostelium-discoideum-anatomy-ontology.16.owl.xml,351,2,130,0,0,0,0.3,2427.0,330.137451171875,0,0,1,0,81,169,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ddanat.dictyostelium-discoideum-anatomy-ontology.16.owl.xml,351,2,130,0,0,0,0.3,29.0,193.85448455810547,0,0,1,0,85,176,10,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ddanat.dictyostelium-discoideum-anatomy-ontology.16.owl.xml,351,2,130,0,0,0,0.3,2807.0,809.1025085449219,0,0,1,0,85,176,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ddanat.dictyostelium-discoideum-anatomy-ontology.16.owl.xml,351,2,130,0,0,0,0.3,33.0,107.1778564453125,0,0,1,0,108,199,14,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ddanat.dictyostelium-discoideum-anatomy-ontology.16.owl.xml,351,2,130,0,0,0,0.3,3087.0,1060.9291534423828,0,0,1,0,108,199,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/cogpo.cognitive-paradigm-ontology.1.owl.xml,687,54,400,0,0,0,0.3,70.0,99.43000793457033,0,0,1,0,222,268,4,1.0,35.0,1.0,1.0,5.0,1.0166666666666666,1.0,2.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/cogpo.cognitive-paradigm-ontology.1.owl.xml,687,54,400,0,0,0,0.3,763.0,485.59852600097656,0,0,1,0,1360,268,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/cogpo.cognitive-paradigm-ontology.1.owl.xml,687,54,400,0,0,0,0.3,197.0,182.63451385498047,0,0,1,0,1310,245,6,1.0,22.0,3.0,1.0,5.0,1.025,1.0,2.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/cogpo.cognitive-paradigm-ontology.1.owl.xml,687,54,400,0,0,0,0.3,2287.0,673.8419418334961,0,0,1,0,2147,245,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/cogpo.cognitive-paradigm-ontology.1.owl.xml,687,54,400,0,0,0,0.3,95.0,109.66193389892578,0,0,1,0,265,205,3,2.0,21.0,2.0,0.0,5.0,1.0,1.0,2.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/cogpo.cognitive-paradigm-ontology.1.owl.xml,687,54,400,0,0,0,0.3,1437.0,854.7750778198242,0,0,1,0,1934,205,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ancestro.ancestry-ontology.2.owl.xml,583,11,541,0,0,0,0.3,22.0,31.825706481933597,0,0,1,0,75,247,1,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ancestro.ancestry-ontology.2.owl.xml,583,11,541,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,1.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ancestro.ancestry-ontology.2.owl.xml,583,11,541,0,0,0,0.3,20.0,31.602577209472656,0,0,1,0,23,211,1,0.0,0.0,0.0,0.0,4.0,0.9938271604938272,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ancestro.ancestry-ontology.2.owl.xml,583,11,541,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,1.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ancestro.ancestry-ontology.2.owl.xml,583,11,541,0,0,0,0.3,18.0,38.971282958984375,0,0,1,0,38,377,1,0.0,0.0,0.0,0.0,3.0,0.9938271604938272,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/ancestro.ancestry-ontology.2.owl.xml,583,11,541,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,1.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/fao.fungal-gross-anatomy-ontology.20.owl.xml,115,2,89,0,0,0,0.3,9.0,33.02185821533203,0,0,1,0,23,52,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/fao.fungal-gross-anatomy-ontology.20.owl.xml,115,2,89,0,0,0,0.3,150.0,139.7222900390625,0,0,1,0,23,52,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/fao.fungal-gross-anatomy-ontology.20.owl.xml,115,2,89,0,0,0,0.3,11.0,38.23257446289063,0,0,1,0,28,64,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/fao.fungal-gross-anatomy-ontology.20.owl.xml,115,2,89,0,0,0,0.3,183.0,169.6650161743164,0,0,1,0,28,64,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/fao.fungal-gross-anatomy-ontology.20.owl.xml,115,2,89,0,0,0,0.3,11.0,33.07623291015625,0,0,1,0,25,57,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/fao.fungal-gross-anatomy-ontology.20.owl.xml,115,2,89,0,0,0,0.3,202.0,187.6016845703125,0,0,1,0,25,57,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/koro.knowledge-object-reference-ontology.1.owl.xml,215,20,84,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,3.0,,,
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/koro.knowledge-object-reference-ontology.1.owl.xml,215,20,84,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/koro.knowledge-object-reference-ontology.1.owl.xml,215,20,84,0,0,0,0.3,17.0,34.29595947265625,0,0,1,0,47,75,1,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/koro.knowledge-object-reference-ontology.1.owl.xml,215,20,84,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/koro.knowledge-object-reference-ontology.1.owl.xml,215,20,84,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,3.0,,,
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/koro.knowledge-object-reference-ontology.1.owl.xml,215,20,84,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/igto.scientific-evidence-based-genetic-testing-ontology.2.owl.xml,0,0,0,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,0 -1,-1.0,-1.0,-1.0,-1.0,,,,0.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/igto.scientific-evidence-based-genetic-testing-ontology.2.owl.xml,0,0,0,0,0,0,0.3,1.0,5.780563354492188,0,0,1,0,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/igto.scientific-evidence-based-genetic-testing-ontology.2.owl.xml,0,0,0,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,0 -1,-1.0,-1.0,-1.0,-1.0,,,,0.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/igto.scientific-evidence-based-genetic-testing-ontology.2.owl.xml,0,0,0,0,0,0,0.3,1.0,5.39599609375,0,0,1,0,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/igto.scientific-evidence-based-genetic-testing-ontology.2.owl.xml,0,0,0,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,0 -1,-1.0,-1.0,-1.0,-1.0,,,,0.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/igto.scientific-evidence-based-genetic-testing-ontology.2.owl.xml,0,0,0,0,0,0,0.3,1.0,6.7449951171875,0,0,1,0,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/mat.minimal-anatomical-terminology.3.owl.xml,504,2,459,0,0,0,0.3,36.0,49.30827331542969,0,0,1,0,96,249,7,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/mat.minimal-anatomical-terminology.3.owl.xml,504,2,459,0,0,0,0.3,3041.0,1078.2484970092771,0,0,1,0,96,249,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/mat.minimal-anatomical-terminology.3.owl.xml,504,2,459,0,0,0,0.3,36.0,44.25300598144531,0,0,1,0,98,251,7,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/mat.minimal-anatomical-terminology.3.owl.xml,504,2,459,0,0,0,0.3,2910.0,970.1409606933594,0,0,1,0,98,251,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/mat.minimal-anatomical-terminology.3.owl.xml,504,2,459,0,0,0,0.3,33.0,39.04532623291016,0,0,1,0,106,259,5,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/mat.minimal-anatomical-terminology.3.owl.xml,504,2,459,0,0,0,0.3,2554.0,483.4607238769531,0,0,1,0,106,259,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/caro.common-anatomy-reference-ontology.10.owl.xml,54,1,50,0,0,0,0.3,5.0,16.551254272460938,0,0,1,0,6,22,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/caro.common-anatomy-reference-ontology.10.owl.xml,54,1,50,0,0,0,0.3,24.0,24.585838317871094,0,0,1,0,6,22,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/caro.common-anatomy-reference-ontology.10.owl.xml,54,1,50,0,0,0,0.3,5.0,16.737930297851562,0,0,1,0,7,24,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/caro.common-anatomy-reference-ontology.10.owl.xml,54,1,50,0,0,0,0.3,28.0,22.869850158691406,0,0,1,0,7,24,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/caro.common-anatomy-reference-ontology.10.owl.xml,54,1,50,0,0,0,0.3,5.0,20.17711639404297,0,0,1,0,7,22,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/caro.common-anatomy-reference-ontology.10.owl.xml,54,1,50,0,0,0,0.3,44.0,36.34689331054688,0,0,1,0,7,22,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/tma.tissue-microarray-ontology.1.owl.xml,60,10,7,0,0,0,0.3,4.0,13.549324035644531,0,0,1,0,0,6,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/tma.tissue-microarray-ontology.1.owl.xml,60,10,7,0,0,0,0.3,13.0,15.182891845703123,0,0,1,0,3,6,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/tma.tissue-microarray-ontology.1.owl.xml,60,10,7,0,0,0,0.3,3.0,9.426239013671877,0,0,1,0,0,7,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/tma.tissue-microarray-ontology.1.owl.xml,60,10,7,0,0,0,0.3,13.0,18.79656219482422,0,0,1,0,3,7,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/tma.tissue-microarray-ontology.1.owl.xml,60,10,7,0,0,0,0.3,4.0,15.82830047607422,0,0,1,0,3,6,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/tma.tissue-microarray-ontology.1.owl.xml,60,10,7,0,0,0,0.3,11.0,21.894363403320312,0,0,1,0,3,6,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/esfo.enzyme-structure-function-ontology.1.owl.xml,459,31,22,0,0,0,0.3,31.0,55.566383361816406,0,0,1,0,0,3,1,0.0,1.0,0.0,0.0,2.0,0.5,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/esfo.enzyme-structure-function-ontology.1.owl.xml,459,31,22,0,0,0,0.3,181.0,209.9071502685547,0,0,1,0,82,3,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/esfo.enzyme-structure-function-ontology.1.owl.xml,459,31,22,0,0,0,0.3,32.0,53.236907958984375,0,0,1,0,6,18,1,0.0,1.0,0.0,1.0,2.0,0.8333333333333334,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/esfo.enzyme-structure-function-ontology.1.owl.xml,459,31,22,0,0,0,0.3,307.0,625.9070434570312,0,0,1,0,343,18,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/esfo.enzyme-structure-function-ontology.1.owl.xml,459,31,22,0,0,0,0.3,31.0,52.95464324951172,0,0,1,0,3,10,1,0.0,1.0,0.0,1.0,2.0,0.6666666666666666,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/esfo.enzyme-structure-function-ontology.1.owl.xml,459,31,22,0,0,0,0.3,216.0,324.1668243408203,0,0,1,0,172,10,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/neomark4.neomark-oral-cancer-ontology-version-4.1.owl.xml,399,26,325,0,0,0,0.3,25.0,34.2122802734375,0,0,1,0,95,194,1,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/neomark4.neomark-oral-cancer-ontology-version-4.1.owl.xml,399,26,325,0,0,0,0.3,740.0,714.3849258422852,0,0,1,0,95,194,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/neomark4.neomark-oral-cancer-ontology-version-4.1.owl.xml,399,26,325,0,0,0,0.3,24.0,24.463134765625,0,0,1,0,59,149,1,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/neomark4.neomark-oral-cancer-ontology-version-4.1.owl.xml,399,26,325,0,0,0,0.3,575.0,544.4447250366211,0,0,1,0,59,149,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/neomark4.neomark-oral-cancer-ontology-version-4.1.owl.xml,399,26,325,0,0,0,0.3,24.0,30.675987243652344,0,0,1,0,99,174,1,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/neomark4.neomark-oral-cancer-ontology-version-4.1.owl.xml,399,26,325,0,0,0,0.3,782.0,753.0912475585938,0,0,1,0,100,174,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/diagont.diagnostic-ontology.1.owl.xml,252,4,96,0,0,0,0.3,11.0,13.702247619628906,0,0,1,0,16,54,1,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/diagont.diagnostic-ontology.1.owl.xml,252,4,96,0,0,0,0.3,257.0,234.7719268798828,0,0,1,0,130,54,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/diagont.diagnostic-ontology.1.owl.xml,252,4,96,0,0,0,0.3,13.0,17.609954833984375,0,0,1,0,28,61,1,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/diagont.diagnostic-ontology.1.owl.xml,252,4,96,0,0,0,0.3,301.0,274.4831008911133,0,0,1,0,127,61,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/diagont.diagnostic-ontology.1.owl.xml,252,4,96,0,0,0,0.3,12.0,16.998512268066406,0,0,1,0,33,64,1,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/diagont.diagnostic-ontology.1.owl.xml,252,4,96,0,0,0,0.3,288.0,268.4041290283203,0,0,1,0,223,64,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/bp.biopax-ontology-of-biological-pathways.1.owl.xml,391,55,69,0,0,0,0.3,14.0,16.567970275878906,0,0,1,0,22,50,1,0.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/bp.biopax-ontology-of-biological-pathways.1.owl.xml,391,55,69,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/bp.biopax-ontology-of-biological-pathways.1.owl.xml,391,55,69,0,0,0,0.3,15.0,16.886695861816406,0,0,1,0,17,46,1,0.0,10.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/bp.biopax-ontology-of-biological-pathways.1.owl.xml,391,55,69,0,0,0,0.3,792.0,1050.4243392944336,0,0,1,0,36,46,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/bp.biopax-ontology-of-biological-pathways.1.owl.xml,391,55,69,0,0,0,0.3,13.0,13.790756225585938,0,0,1,0,13,39,1,0.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/bp.biopax-ontology-of-biological-pathways.1.owl.xml,391,55,69,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/admin.nurse-administrator.1.owl.xml,295,29,43,0,0,0,0.3,9.0,12.274070739746094,0,0,1,0,14,32,1,0.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/admin.nurse-administrator.1.owl.xml,295,29,43,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,1.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/admin.nurse-administrator.1.owl.xml,295,29,43,0,0,0,0.3,8.0,18.10546875,0,0,1,0,7,24,1,0.0,6.0,0.0,0.0,1.0,0.9166666666666666,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/admin.nurse-administrator.1.owl.xml,295,29,43,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,1.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/admin.nurse-administrator.1.owl.xml,295,29,43,0,0,0,0.3,8.0,12.720695495605469,0,0,1,0,7,26,1,0.0,6.0,0.0,1.0,2.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/BioPortal/PARTI/admin.nurse-administrator.1.owl.xml,295,29,43,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,1.0
